Target,Text
0,लड़का; आई लव यू जीआरएल: हॉगोलो बॉय: गोल्ड चेन कोडस्टिनी जीआरएल: अगला बॉय: नेकलेस मैडस्टिनी जीआरएल: अगला बॉय: होगली 1 मुताई एरुल्ली कोड्थिनी! Grl: मैं यू कानो से प्यार करता हूँ ;-)
0,"हमने कस्टमर सर्विस कम अकाउंट्स के कार्यकारी के लिए JD भेजा है, जो कि मेल आईडी के लिए, हमसे संपर्क करें"
0,धन्यवाद!
1,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?"
0,"When you get free, call me"
0,Please attend the phone:)
0,They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.
0,क्या आप उर कॉलेज में अश्विनी नाम से किसी भी तरह से havd हैं?
0,Mm umma ask vava also to come tell him can play later together
0,Yupz ... मैं oredi बुक किया है स्लॉट 4 मेरे सप्ताहांत liao ...
0,I've reached home n i bathe liao... U can call me now...
1,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over £1million to give away ! ppt150x3+normal text rate box403 w1t1jy
0,2 laptop... I noe infra but too slow lar... I wan fast one
0,"Oops I did have it,  &lt;#&gt; ?"
1,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW
0,नाइजीरिया के लिए एक सुरक्षित यात्रा करें। आपको खुशी और बहुत जल्द कंपनी के साथ साझा करने की कामना करता है
0,"I think we're going to finn's now, come"
0,"That‘s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!"
0,क्या आप चाहते हैं कि 2 2morro मिलते हैं
0,I come n pick ü up... Come out immediately aft ur lesson...
0,what is your account number?
0,Wah... Okie okie... Muz make use of e unlimited... Haha...
0,यदि आप & lt;#& gt; मिनट इसके कारण मेरे gyno मुझे उन चीजों को हिला रहे होंगे जो संबंधित नहीं हैं:/
0,"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure"
0,"धन्यवाद, मैं इसे ध्यान में रखूंगा"
0,"Its ok chikku, and its my 1 of favourite song..:-)"
1,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply"
1,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+"
0,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?
0,ओह सभी को आह आना है?
0,Now got tv 2 watch meh? U no work today?
0,"Why is that, princess? I bet the brothas are all chasing you!"
0,Me sef dey laugh you. Meanwhile how's my darling anjie!
0,Guessin you ain't gonna be here before 9?
0,I'm on da bus going home...
0,हिया यह सनी अफ्रीका में कैसे चल रहा है? आशा है कि यू आर एविन एक अच्छा समय। उस बड़े पुराने चांदी को वापस एक बड़ा चुंबन दे दो।
0,Just nw i came to hme da..
0,"Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1."
0,"मेरे पास 2 स्लीपिंग बैग, 1 कंबल और पेपर और फोन विवरण हैं। और कुछ?"
0,I'm at work. Please call
0,Just got to  &lt;#&gt;
1,08714712388 10 am-7pm लागत 10p के बीच
0,आप बाद में किस समय नीचे आ रहे हैं?
0,वह क्या देख रही थी?
0,क्रिसमस की कहानी शांति है .. क्रिसमस संदेश प्रेम है .. क्रिसमस चमत्कार यीशु है .. हव एक धन्य महीने आगे & amp; काश यू मेरी क्रिसमस ...
0,No problem with the renewal. I.ll do it right away but i dont know his details.
0,"खैर, मैं कॉस को छोड़ने वाला था, वे सभी ने कहा कि वे एक नाइटर्स नहीं करते थे। मैंने दृढ़ता से पाया और एक पाया लेकिन यह बहुत सस्ता है इसलिए मैं पहले से माफी मांगता हूं। यह सिर्फ सोने के लिए कहीं नहीं है?"
0,Pls send me your address sir.
0,Watching telugu movie..wat abt u?
1,A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345
0,HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX
0,Hi happy birthday. Hi hi hi hi hi hi hi
0,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning"
0,Play w computer? Aiyah i tok 2 u lor?
0,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.
